RegionName,SizeRank,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09
"Lawrence, KS",344,117.2814096,117.4655286,117.7310285,116.1537216,116.2645885,116.5500183,116.9525565,116.013227,115.2141802,115.8403091,114.764268,115.4653604,113.6449779,114.5737855,115.7869499,115.8936788,115.7335907,115.3705954,113.6625069,113.2739583,113.7478109,112.9943503,111.011011,108.7737478,110.5998835,111.4086827,113.5032866,113.5636885,113.923331,112.9654255,112.565445,112.5310884,111.4245416,110.5952381,111.3368283,110.8365019,111.6838464,111.5075825,113.4072581,112.4862098,112.6436782,112.6271488,111.4888124,112.8116343,112.3146067,109.7256858,108.6431227,110.5956286,110.0165107,110.4082999,113.2175227,114.921086,115.1540375,114.5138889,116.4732837,114.4493392,112.3263177,112.1650978,112.9032258,112.6062323,113.1221719,114.7495436,116.9846252,117.1608381,117.7554745,118.2441688,120.3416149,120.9747109,123.060773,125.8604775,123.7964237,122.0988799,119.7494861,119.623093,125.5610351,128.3482143,127.6262333,128.6463298,130.3346371,128.6517682,126.7261905,125.5813953,124.6811483,124.9166667,125.7482313,128.050679,130.1041667,132.852705,132.8455136,132.729574,132.4155844,132.4559681,134.6837242,134.4876932,136.3417569,139.3033292,140.6976744,143.6132034,144.3661972,144.2687747,141.8780193,141.1179756,141.2387932,140.6293602,141.3353721,144.3944238,144.701795,144.258499,146.2608726,147.3439441,147.4658895,146.4849667,149.5150529,150.6410256,150,149.1153094,148.6895161
"Decatur, IL",345,71.87030632,71.19809955,75.97826087,74.098998,75.5427027,75.25240486,78.72873457,76.11241218,76.79487179,77.6220952,75.02108466,74.96321429,77.00630687,78.71991375,80.64236111,80.8919682,82.00483092,81.28698225,79.98251748,81.51581606,79.84211702,79.61026936,79.2989418,76.82692308,78.41139007,80.42034365,84.36806011,84.83871575,83.24496528,82.55813953,79.95951417,79.13123583,78.35905403,77.36418511,81.72727273,80.96590909,79.28240741,80.26752711,79.64060418,78.72727273,82.02554745,83.30555556,83.90243902,81.95121951,81.43939394,81.60511364,79.03899573,80.44420368,80.26785714,82.8972559,83.62676056,84.31200035,85.45386905,86.9706476,87.82753424,87.94384806,86.40834575,84.76253298,85.43577982,83.30138889,83.01677489,81.33016463,83.63195222,84.05448718,87.37927862,88.33455576,87.48696008,86.4,85.21187021,83.43023256,81.51336656,80.93787538,80.1526899,79.17383821,80.31494028,82.85984848,84.76627781,85.26734926,84.85277453,83.72631306,83.22794964,83.64992026,82.44553607,77.88803798,78.95571085,79.47530864,81.05606611,79.26587302,83.11007416,83.14112103,84.22619048,82.7459187,83.22916667,84.27083333,85.25467588,84.25458708,85.13257576,81.02059029,82.3489011,84.43465492,84.77305774,86.13445378,87.69687731,86.50309217,85.46006897,85.11111111,84.98263889,85.12184343,84.98263889,85.93366093,86.44230769,88.01996672,89.19642857,88.98785425,89.19146825,85.84770115,87.14811992
"Missoula, MT",346,187.7523553,185.3551217,185.6770561,187.5580092,186.6319444,185.0877193,185.4301075,182.8708675,183.3976834,180.7692308,181.8871359,178.7371624,178.6777917,175.5820457,175.6926952,178.4872337,180.6923077,179.7031878,179.2279412,180.7307692,179.5102041,177.9162443,175.9439019,173.973556,172.6811594,173.1955256,172.2416375,172.2416375,172.6666667,172.6956522,174.6764369,177.2011948,170.3703704,171.6881875,171.9018082,172.0183486,170.706596,171.159803,172.3985507,175.5483518,180.1801802,180.2009958,182.7852998,186.423445,186.8629672,188.7098367,183.0038052,182.0206335,184.3373729,183.7867647,183.1699192,183.1501832,186.4700694,189.3296807,190.0938118,187.9915306,189.5380435,189.5380435,188.0434783,189.5380435,187.5762893,185.3445421,186.0955056,186.1328592,187.5,190.5602923,191.6134185,190.6077348,191.7916196,193.1280032,190.2777778,191.5721918,187.862177,188.5644769,192.4643585,198.7926136,202.6680349,200.9543108,202.651585,201.6831109,200.5525588,202.15311,202.3497032,202.6680349,205.5921053,200.2071823,200.2071823,203.7856727,208.3333333,214.1802068,216.1949686,214.3185299,217.8813677,218.2539683,214.5594413,215.7190635,214.1904845,214.7761893,216.4884637,223.5206365,228.3149593,230.1796374,230.2125735,228.5579642,228.3793109,227.8911565,233.5456476,236.5818778,230.7692308,227.9916998,229.6324655,229.1577825,233.4326875,234.0101523,236.595516,236.595516,236.8224471
"Salem, OH",347,70.32819826,70.40598291,71.24221864,75.52325581,74.20967772,74.28073688,72.28915663,73.80424063,72.28915663,73.4429541,73.42436975,72.64023961,71.42563198,72.60606061,72.47581023,74.29752066,72.26774116,73.93513444,75.16074612,76.3459596,76.07655502,73.58903021,70.91940164,69.85294118,74.13793103,71.48318043,67.97421134,69.35626102,71.67693564,72.77699298,72.71016311,73.23568575,74.08376963,74.08376963,71.25205923,69.19642857,68.24395373,70.04950495,70.40533257,74.78766234,76.24672039,75.4852624,74.55934195,75.57593308,75.40550595,74.56859212,72.31404959,70,72.71095153,70.46070461,70.42266,70.62345118,71.31900685,74.35169895,74.87363575,72.92692053,70.80536913,70.82315988,70.11256772,69.34799383,70.55682545,70.51282051,75.13780283,77.74725275,73.97910731,76.55319149,76.45306633,76.6824085,76.30483684,77.69097222,72.97703631,74.17752129,76.80880246,75.84410091,76.92307692,78.40501792,79.13714575,78.7037037,77.83836996,76.53939102,76.21030586,75.28835654,75.10858586,73.63945578,72.5273569,71.4890253,72.86166843,73.90873016,75.69875776,75.84934023,78.07239583,76.86380285,77.28817355,76.54662973,76.27216729,73.13407966,69.61506962,72.60564988,73.92026578,79.78723404,81.87927924,83.70535714,85.85164835,86.95819496,87.22016498,86.80555556,87.35431235,87.65858249,85.40823212,85.38348729,88.05147059,94.23782085,92.41799301,90.8004779,91.0041841,89.88897667,89.17410714
"Lewiston, ME",348,104.056692,103.5646573,102.4955437,101.3463005,103.8461538,103.9101379,103.4197541,103.1746032,101.664104,101.7473665,101.0395654,99.20634921,98.23728814,99.21338013,100.1435569,99.93333333,100.61501,101.7533937,102.2328671,102.1164614,100.1602564,99.33719967,101.6524712,99.25716405,98.14814815,98.32677165,99.20329205,100.3012048,100.2926421,99.96598639,100.6650188,101.4370245,101.7454236,98.75,95.4887218,96.05467839,96.5379494,97.19127097,100.1453488,100.3799071,102.2735506,102.6026227,102.189781,102.2312541,102.2727273,99.05692308,97.60742188,98.4629532,99.34826796,97.9638009,97.77327935,99.70579073,105.0316456,106.7938931,106.7943825,107.7966102,110.0322991,108.8543464,107.937365,107.3076923,104.0625,103.3013564,105.2251927,107.937365,107.9727564,110.2454642,108.1967213,109.1361553,110.0309052,109.312409,109.5278246,110.8093425,110.4712042,109.0364583,110.0130208,111.8705287,110.567671,110.0881057,111.6972293,112.0625755,111.423221,111.8818681,113.1221719,112.026691,111.4100328,114.4543651,118.4098986,119.7916667,124.9642857,125.1449275,125.9625963,124.9107143,125.6443299,125.9476863,124.2857143,124.4773519,124.6419606,122.4367427,125.5437592,128.008238,125.8652746,130.6324843,127.4659864,127.359609,126.0964081,127.5510204,129.1500664,130.0794142,129.7922568,129.7922568,129.7832812,129.3995859,131.0380986,138.026225,142.5675676,141.3486789,141.2946429
"Roseburg, OR",349,130.5712492,130.0198751,130.8766418,127.7798692,126.2404749,125.7232704,125.5964022,124.0611076,124.1527124,124.5607185,123.9048811,122.6471088,121.5698787,115.4506798,116.1541878,115.4506798,117.2325502,118.040293,117.4226548,116.7089754,115.2755595,113.3170566,104.9934613,95.99673203,99.10714286,100.2937119,101.1029412,100.1546116,102.5272648,102.0641334,102.7280477,107.9192547,108.2417649,107.1782178,107.8725962,107.036694,104.1666667,107.8725962,109.222365,111.5728022,112.033195,113.329968,113.4506243,113.9880952,115.3716216,115.0356415,112.9237288,114.2330383,112.8101629,113.3935743,112.4131944,114.5833333,113.0656934,115.1156735,115.6732253,115.1607035,114.0027236,112.2625216,112.7595081,111.9791667,113.548951,116.2783625,118.5770751,117.4132948,118.7872763,118.7973079,119.6236559,120.7464325,120.1966041,119.978821,117.9104478,118.3862434,119.1086066,118.5696277,121.4409722,124.0058756,126.349052,127.5752051,129.4191919,129.6796604,128.4380311,127.8089888,129.4788274,125.951726,125,123.6263736,128.661585,132.9861111,136.1378205,138.7962963,139.5374796,140.6633907,143.0250383,143.5483871,143.495505,144.1559829,145.5479452,146.6926451,148.3208955,150.2048029,152.1164021,154.7897196,156.1102832,154.7912329,151.3702996,153.7016476,155.0435866,153.6979969,154.559119,152.9193698,154.7291876,155.0435866,156.8443699,158.5419138,160.4340914,163.9528082,164.0658642
"Sumter, SC",350,82.5045208,82.29551062,82.3878628,82.49754179,85.95413163,85.09659614,81.68384937,84.29648797,83.4771373,83.37969402,83.36809176,82.34334859,82.06796819,82.88781511,82.98366278,82.61154856,82.83546108,82.77541236,82.66860132,81.82897762,81.63355542,80.64220183,80.63648588,81.11745044,82.20481253,82.07834858,82.35294118,82.57922929,82.33908948,82.31939163,82,82.2456291,81.36952498,82.24116008,82.35294118,80.56465329,81.45849496,81.82216582,81.22261445,80.41959207,79.84026946,79.7283922,78.84615385,78.20927724,77.67420516,77.22314319,76.95915075,76.95091227,78.117806,78.57844743,77.7849898,77.86885246,79.08927501,79.23808544,79.19968304,79.25216208,79.6460177,78.72340426,79.09978473,79.78093682,80.31449536,79.79351606,80.32596042,80.42627229,81.28559805,81.62840609,82.16053383,81.35796393,81.02633356,81.03281853,82.08955224,82.03732504,81.41135972,81.1875,82.10306407,82.10045662,82.17182756,81.81051109,82.19658977,83.61221191,82.6,83.20610687,82.40791644,81.62031439,82.3957323,82.67423983,82.25308642,82.5,82.94768612,82.86513472,81.48567119,81.45849496,80.8801214,80.6162465,79.93920973,82.83487624,82.899643,83.68141064,83.21033169,83.79724245,84.10911083,85.57036047,85.57036047,85.23140926,84.92386085,84.08408408,84.22664625,84.50704225,84.52243959,85.41165173,87.25663717,87.59859772,88.44019321,89.217256,89.82800802,89.668,90.02932551
"Meridian, MS",351,77.19227149,76.41697334,74.12305519,71.60493827,71.53127247,69.94645248,68.92772512,69.3287037,69.41435185,66.90534609,67.81166716,66.75461741,64.23214286,67.05607477,65.16230189,69.64656965,69.65998256,71.37745975,69.39867477,69.6532761,71.18000633,72.3042836,71.73309217,68.40247132,69.31035814,65.38238013,70.87420282,69.64656965,69.40298507,69.64656965,71.52157738,72.6744186,69.84712704,67.05607477,65.78947368,63.37047354,65.29112493,70.27116787,67.25245015,67.27651948,70.3253188,73.94587791,74.10316837,73.68967307,74.10316837,72.75733774,70.23038836,63.75379543,62.6984127,65.56503198,63.81448014,63.96588486,66.54950133,67.96116505,69.67615309,70.24390244,73.42063492,73.42063492,70.31256706,65.53287982,65.59766764,66.54084174,68.17948669,67.98245614,65.01028807,65.47619048,66.59301726,66.12283111,67.05607477,65.13984661,63.78132118,64.01045069,74.15078708,73.65835223,71.58239334,69.60806961,69.56739348,74.13509061,80.34682081,78.7755102,78.75894988,78.01070473,71.08631688,78.7755102,78.55197182,75.77464789,75.01603681,77.41418108,75.11045655,68.46823364,68.46823364,69.19586852,68.51005484,68.44755767,66.88813885,66.88813885,67.4,67.26783311,69.77958944,69.32889126,69.11694218,66.60529427,68.2658632,69.56119653,67.59349381,66.79143963,65.68728694,65.19546808,65.44094734,67.12210076,67.7331518,67.32776618,68.45513414,69.07902291,71.56030985,69.02761104,68.22879158
"Show Low, AZ",351,142.5648022,140.0983146,138.4948385,139.0960325,138.7995713,136.2462084,134.3587704,133.0768772,133.2398317,132.8069789,129.8673498,126.3268745,123.7079466,121.6032609,121.1363636,121.3805016,121.1435623,119.6172249,118.7173397,117.8247734,117.6419543,117.2529313,114.2546246,110.851231,110.6410039,110.5577088,111.1111111,112.6220887,117.25,117.5159236,117.3629243,115.9821924,116.2374821,114.3968872,114.3968872,113.6629895,113.8903961,112.2994652,114.1670991,118.2291263,122.967033,124.9375,125.3003776,124.9375,125.0179388,125.6586826,126.5060241,128.5526687,126.7117498,129.5415225,132.8209561,135.744481,138.308026,138.2965251,136.9054871,136.7857143,137.6759394,135.8181818,135.4515204,135.4963385,135.1114901,132.3751891,136.7403141,137.2330295,140.3269778,142.0142211,143.0297398,142.3149905,140.3381583,142.3192771,142.2276197,141.2033508,139.4670051,142.1406412,142.2520212,144.2281879,145.6766917,147.2057857,145.1075269,144.2810458,144.3941881,144.2944513,143.1180474,141.4471815,141.4720448,141.4720448,143.5558113,146.0441595,147.9844285,148.8937556,148.4565596,148.5141159,149.6006059,149.5822432,149.9397227,150.1802885,149.4034192,149.75,150.5875875,154.0212061,156.0324572,157.4728807,158.1632653,157.7303727,156.076496,156.1586538,154.8311991,155.9673911,155.0635663,154.5452113,154.9463647,157.7366049,163.6158944,165.3515625,162.7661067,161.1349451,161.1498258
"Bluefield, WV",353,72.58855621,73.51025377,73.54910714,73.47140039,72.30499562,73.47140039,72.51279863,74.50039584,76.53061224,76.41611402,73.96245059,75.25510204,72.04193376,72.65151515,71.49901381,70.37358818,72.19435424,71.33636136,72.56092843,73.57188417,73.36065574,71.89552796,72.0190779,70.34518828,71.71474359,71.99519231,72.589889,72.0190779,72.88161172,73.07755536,71.63084635,71.75925926,70.62658457,69.99313968,69.55943152,69.02245707,68.18181818,67.42868059,68.42784939,70.71068905,71.709567,72.63490524,73.33333333,72.17573222,71.74287354,72.2642808,72.10651782,72.11538462,72.2642808,72.46376812,72.06312709,72.98951049,72.19387755,72.8509644,72.47137986,72.07261778,71.92,70.28301887,69.85236985,69.43070242,69.84265734,69.37312368,70.42963136,69.82357252,68.86299333,68.30601093,69.09850581,70.73603303,70.63025531,71.63252149,70.61248528,69.73537263,69.61908284,68.21428571,69.71153846,69.62300155,69.36189241,70.28863323,70.76487252,70.4405445,69.69079461,69.58560478,69.2440854,69.29796863,69.29796863,70.03504673,71.08531105,71.5937253,72.35826957,70.09529135,69.22115416,69.82628399,71.39790842,70.79646018,71.03947224,71.03947224,71.63616071,67.64329338,68.58032354,70.82407407,70.96774194,73.18992655,73.47730269,73.63234799,73.91304348,74.10979228,74.07652676,73.19321534,73.20210613,73.86170066,73.86170066,73.75523774,73.50343474,73.98148148,74.69204927,75.11135857,75
"Danville, VA",354,75.74518366,76.69312169,77.93799268,77.5862069,76.1750909,75.26595745,75.066313,74.69565217,74.30555556,74.37619962,73.61370106,72.32142857,71.59498208,67.52265123,65.77338975,67.85018406,75.81648523,76.71957672,77.65314927,77.37603306,77.66666667,77.18181818,77.0286069,76.2567325,76.97325506,76.35004876,76.85296416,76.73267327,76.3328751,75.3968254,72.12296374,71.51052277,70.52866033,69.60292104,70.76801717,70.43035167,71.60498866,73.55403288,75.4985755,76.16793459,74.57428068,75.07112975,75.09301347,74.48591375,75.2368387,72.71604938,72.36306734,71.24440566,73.53852757,70.56717032,69.37959587,71.7355456,73.54583855,73.48657859,72.06557377,73.21403939,72.62608373,72.61495585,73.47992978,74.19554455,74.31556848,75,75.69961489,76.3328751,75.55245981,75.78947368,74.9,76.69847411,82.23684211,82.376867,79.37142857,78.64360855,78.05271984,72.82913165,71.54340836,72.46376812,72.62770563,73.68904301,73.16849817,74.30059524,76.40306122,75.23148148,74.4047619,75.52392913,75.4721531,75.30769231,75.23148148,76.42563198,78.99048626,77.65300199,77.64460657,75.49234136,75.07507508,73.33333333,74.26304604,74.58333333,74.58333333,74.62686567,74.9,76.83760684,78.51528384,78.80020336,80.72315705,79.90405117,80.61766623,80.97897122,83.23968855,83.31790695,83.52834466,82.58697765,85.71428571,88.03230543,86.87762565,87.3015873,88.03230543,85.26863085,85.45647746
"Lima, OH",355,60.88888889,60.53844596,54.9749861,59.54341015,61.96036107,60.13141129,59.97757848,58.07663411,54.9749861,53.03129806,55.72536367,57.19100873,58.70083433,60.05008064,62.24928367,61.63996268,58.03889822,56.87818837,56.42891664,58.99643511,57.87949015,58.75816993,56.16208703,54.59272097,54.78070175,54.76677585,55.46296296,55.24239008,51.58067713,52.97979798,52.78846154,55.10204082,51.72413793,54.8245614,64.14489404,66.20082816,66.20082816,62.41071429,62.54699248,60.03906652,62.66093576,66.62564845,67.4404448,63.65740741,63.39915374,64.16933761,59.06335505,57.9217212,55.91664244,56.48809524,61.10518357,62.97297297,66.15598886,66.59730381,66.88582075,66.04970915,63.93678161,63.92631961,62.53473897,61.5942029,61.77829099,59.65838302,62.98828125,65.32012157,68.27731092,69.32258065,69.23076923,69.09200241,69.14206642,67.09943769,63.50275566,64.22087746,64.22087746,64.47926267,66.10767873,66.22497055,67.06696973,67.24137931,66.75231244,71.24297532,71.79118774,70.84625609,69.9049674,68.88786765,66.20795107,67.60416667,66.4556962,69.76541334,69.12619959,66.41806698,69.63399504,73.03639847,70.49052441,68.04005966,66.75365344,66.44394952,68.58439562,70.50692413,77.25470763,79.10047004,83.51139601,82.64478211,79.60159363,80.27748385,80.95854922,82.48111264,80.31081989,79.02605724,79.77378576,84.33395872,85.01314969,86.20583834,86.14851052,89.52702703,89.19537494,89.24836339,86.37621024
"Cookeville, TN",356,92.85714286,92.57434944,92.23076923,93.24626866,92.75300749,92.75300749,92.09505335,92.17737917,92.12651413,92.59259259,92.43998206,92.08178132,91.66666667,91.32208158,90.81182327,89.52384163,90.60590278,89.52384163,89.2266022,89.86903607,90.24833434,89.35166396,89.59537572,88.54166667,88.38443396,87.5,88.39993201,87.20588235,86.52037618,87.74390244,87.35694469,89.47368421,89.29975493,90.13830427,90.625,90.84071703,90.92816092,90.38095238,90.6462585,90.34026221,89.65699208,90.83191851,91.9018015,91.77807355,90.16216216,90.16216216,90.18612521,90.22988506,90.7254902,90.72227687,91.01748808,92.50673815,92.73813266,92.39130435,91.93095143,92.32902033,92.953125,92.23733642,93.31695332,93.26923077,92.89229087,94.15812242,95.11476355,95.730076,96.25876851,96.09375,95.80883919,95.61567164,96.35011398,96.78688426,97.82608696,98.45526415,98.63215325,98.50042845,98.66468843,102.4769585,103.820026,102.3351648,101.6750902,102.5026624,103.6151246,102.8574617,103.0670471,102.838934,102.6203966,103.1122573,103.2165146,103.4888057,105.0518018,104.1027462,106.0767591,107.5964031,108.6178824,109.4742607,110.9157065,111.1940299,111.5746181,112.6275819,112.0032116,112.099359,112.3046875,112.3231871,113.7123979,113.0441102,116.5501166,116.5972222,117.3418972,116.4599135,116.2680418,116.8137357,116.8757127,120.2598653,123.0709275,120.6244953,119.4112628,122.081343,124.8008578
"California-Lexington Park, MD",357,160.8321976,160.8851675,160.8321976,160.6338601,160.4984894,160.7315113,162.0205294,160.579575,156.9792907,155.0665522,153.8856305,151.5151515,150.2297451,144.0602837,148.9277204,149.96875,150.8274648,151.4224533,150.9661836,153.5027473,152.5297619,148.9238332,149.0381426,147.8040541,145.6925676,142.6924923,143.5600698,145.7039337,147.8007576,148.8088624,148.6842105,144.8624732,144.7273018,143.4574075,143.8369305,144.1773504,144.4310681,145.1677498,144.3682977,145.4441041,144.8541888,146.2994836,146.8306728,147.7408345,147.3211567,147.4378882,142.9914814,139.6648045,140.4293381,141.771319,142.5742574,142.3883495,144.3834459,141.9230769,143.3258151,143.380406,143.1209404,142.9030805,143.9959053,143.6838124,142.3076923,141.1254249,142.1595274,141.1594023,142.3624595,144.0845824,141.7164179,144.5578231,143.7835713,141.9247626,140.7534247,140.3968254,140.3968254,142.617866,143.6781609,144.4142495,143.8714499,144.8015873,146.1001642,144.6946296,145.9497207,145.2991453,145,143.9984996,143.3352989,144.6382979,145.0270433,147.4590164,148.0980249,150.862069,150.3294893,152.4549487,150.6382407,150.4243827,151.7752634,150.4918033,149.9077571,150.7990666,149.8144087,150.9939991,151.9530548,151.4104829,152.186747,153.1405332,153.0045351,153.8084249,155.2923693,151.4403828,151.3415404,151.2043906,150.5499154,153.8747346,154.4331395,157.1637427,157.3778195,157.5141189,157.4158326
"Gadsden, AL",358,73.67716008,73.72357424,73.828125,68.68390129,68.74189364,67.81727045,67.00938757,66.90713442,66.49305556,66.05019815,65.76989124,64.90840448,65.6577194,66.75155734,65.90052751,64.41038387,64.26634342,64.51612903,64.72684086,63.69747899,63.64878291,63.05994672,62.86713287,63.15679357,63.43321483,63.38109412,64.07506702,63.5166451,64.14778702,63.69503832,63.60359318,63.12244062,62.17132861,62.07526489,62.07126251,62.25995419,62.38701947,63.06306306,63.25270201,64.22450728,63.9782435,64.20261171,63.35378323,63.0748422,63.09578452,63.92,64.79706877,64.17910448,63.21735201,63.15890169,65.41385135,67.05508475,67.89420238,67.29041916,66.83383484,64.19392523,63.62889984,62.46093424,62.18458348,61.74157303,61.394719,60.01751752,61.03304094,60.34162644,61.45833333,61.97037096,63.14199396,64.95454545,65.00924302,64.92273189,65.2467823,64.6578141,63.79388965,64.90088859,64.12834518,65.00423968,66.71474937,65.13102389,65.27777778,64.59677347,64.42927569,64.7606671,64.1295528,63.47549909,63.29609123,64.68446602,64.98682965,66.42815531,66.24718025,66.36133087,66.37961966,66.63360045,67.44604317,66.82592397,66.55916691,65.52706553,65.76576577,66.57730116,65.64641565,66.99618664,65.56003799,66.99618664,67.70281479,69.11493546,69.9718562,69.28529762,69.20711524,67.54306437,67.97140013,67.54306437,68.23716252,68.92056468,69.50994826,69.55465587,70.2177476,70.90015747,71.08036891
"Cumberland, MD",359,85.75197889,86.79078014,84.31158077,82.90016502,85.2991453,86.15654206,85.2991453,86.07339372,85.09887422,82.183478,82.63618677,83.33333333,81.08108108,79.05982906,78.64816602,79.0647482,82.69230769,83.50496076,83.87153468,83.46693387,83.22426533,82.69230769,82.69230769,83.49582173,83.33333333,82.68643515,82.91800256,84.2760181,84.58351289,84.32539683,83.22172619,83.20274241,84.2760181,83.25,81.62193699,77.4911604,73.98018648,76.33547009,80.58064516,81.12439989,81.93979933,83.37612323,81.91817553,80.72687669,78.60698816,77.65151515,78.90350877,77.9418247,75.61471788,76.55272027,79.05371591,76.55279503,77.21111111,78.48837209,77.9696494,77.99806556,76.73536118,76.68985905,75.29140376,75.26503483,73.3877551,72.59197752,75.3319714,75.3319714,76.14925472,75.54211957,74,74.19354839,74.66944386,74.15186558,74.26915323,72.65604801,72.66666667,72.7727202,75.0501002,78.03880095,79.04085258,79.69317701,78.61781076,77.8125,76.33196721,75.08914015,75.42613636,73.2,73.66071429,74.51923077,72.97077922,73.94366197,74.5412844,73.12440646,73.6347978,71.55558453,71.38095238,71.46943446,70.17102616,69.39102564,69.13965087,71.8877551,73.57167893,77.84606456,76.31761696,76.62737058,77.58928571,78.77675039,78.77500194,76.41345943,76.79705882,76.81618814,76.73492605,76.27118644,76.76157982,78.87393225,78.03030303,76.2195122,77.30411255,78.03819444,77.38095238
"Longview, WA",360,127.1923196,126.1591454,124.6259352,122.4673203,122.2464213,123.1270358,123.4771156,123.2610488,123.0288462,122.3186925,122.3214258,121.9362745,118.0866966,115.6963891,116.1050971,114.024905,113.7694595,111.2637363,111.5509171,112.1347011,110.0293686,107.5587439,102.2012579,98.96369637,102.3114816,102.8645833,102.0833333,103.6100249,103.1636864,104.2495665,102.9918864,106.0521216,106.8275862,106.7422819,104.1239089,103.4823529,105.6497134,106.4793612,106.385696,107.3883162,109.186747,111.1688312,111.105988,113.0962005,113.3999735,112.4583333,111.1216055,112.9237288,112.6257906,113.203125,113.7053088,115.5074786,113.9465556,116.8292437,119.0162907,118.5721063,120.1290066,118.5344828,116.1315405,115.7396495,115.8301158,117.0661145,121.4114731,120.6763285,124.5213141,124.9054487,127.0983213,129.2385057,127.8951052,128.3703011,127.3856209,128.5178236,130.0106051,132.1903644,133.8881765,139.4416656,142.8199792,144.1104294,144.6236559,143.5550699,141.4403032,139.8950131,139.494358,139.2272859,138.6316872,134.543179,142.8571429,148.9361702,151.0661684,150.8108108,155.970383,156.5606164,158.2968086,157.0489408,158.7873732,154.7420856,141.5471399,153.4371469,154.572552,159.2262775,161.4583333,170.2586207,165.9090909,170.8750437,174.650456,174.7159091,171.3093146,171.6376666,170.4689496,169.3486273,182.6375712,188.8964116,189.395327,194.914172,189.3831591,186.6230122,190.350552
"Fond du Lac, WI",361,82.74132888,81.68050072,82.74132888,83.59073359,82.9603858,83.19134627,82.55033557,82.84438776,84.0504451,83.28645833,83.29166667,81.29844961,80.23915242,81.03967801,81.02189781,82.86505758,84.05246614,83.40573414,82.38800366,82.09269663,81.58163265,82.99284985,82.57544503,81.97739849,81.57963927,81.69934641,81.71296296,83.0897644,82.07383541,81.77083333,81.73508987,80.01841621,79.63594994,80.07898352,78.86891714,77.46514048,79.15307329,80.36622584,80.21256684,81.98098567,83.40206186,84.63411267,83.92379679,83.03312718,82.65088723,82.8125,82.74956217,81.77083333,80.00711491,82.14285714,82.23971284,83.88918167,84.91834634,84.53846154,83.95632087,81.34426344,80.97822532,79.7699594,80.16305661,80.06597549,79.70798855,80.27437801,82.87080018,82.51539287,83.26473399,83.09037901,81.61389173,79.90825688,79.53340403,79.39385461,79.29236426,79.31564384,78.52380952,78.30521297,78.99543379,79,80.166122,79.13437749,80.82420649,81.17563265,80.90685949,79.4447935,76.42997588,76.67597765,77.08034433,77.94495833,79.13446103,81.38067494,84.53947368,84.6031746,84.6031746,84.44632291,83.77954637,84.53947368,84.2776204,84.32588934,83.89425249,84.14765593,84.77785614,85.48585486,86.46446078,89.50549451,90.28632622,90.01308791,89.66584158,87.8212227,87.32500691,86.04513064,86.27193157,87.83882784,92.83273079,94.42552883,96.85828877,92.96703297,93.51294904,96.11013986,97.60394644
"Ithaca, NY",362,132.6271186,131.7708333,130.5037313,130.3571429,129.5617867,129.1728213,127.9887557,125.8256203,124.2795389,123.9667431,123.7092111,123.7092111,125.0560119,129.6122995,128.4027778,128.2397408,128.2649254,128.7443117,126.8189509,127.0860077,125.7709842,126.6599062,127.3038799,126.9855602,126.6493056,126.7875527,130.4169986,133.9285714,134.1608175,132.4307283,131.3725297,132.6439013,131.9448052,133.3166667,131.6176471,131.2851782,130.6502999,130.8943089,131.7799847,133.6471156,134.202454,133.9285714,129.3103448,132.6478149,129.3103448,129.4699872,126.8717326,127.4038462,130.6467989,139.4139887,141.5229418,143.3270677,141.170029,139.7902098,137.1282627,137.5437833,138.2454624,138.1703502,137.0238437,135.659913,141.4473684,145.5026455,145.8219355,144.1133916,142.7983539,141.1120472,142.6978818,139.1416432,137.0019307,138.8117284,139.8745425,141.4038657,143.0786033,148.1149013,152.2435897,151.1239035,152.2435897,149.4006849,145.2119309,145.2732835,142.9534989,142.6380368,142.6380368,140.6829993,145.1310861,147.8494624,151.8922018,151.8015093,153.3730587,150.736464,149.7668998,150.0904159,149.8368746,153.3711717,148.8095238,147.4826389,146.6666667,150.9922347,156.9758454,157.3148148,156.3353825,156.8704556,153.1230383,148.8095238,146.0597826,147.4519611,145.869191,145.869191,150.4484351,158.0065258,161.4641204,159.8214286,160.7142857,159.8214286,156.8052133,158.1975072,157.3342494
